Country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S
Togo,All,Export,Value (USD 1000),USD 1000,7,,24,,25,,7,,11,,8,,14,,54,,23,,347,F,14,,280,,1213,,543,,817,,564,,498,,617,,725,,3005,F,2149,F,650,,1019,,1498,,3011,,5674,,10339,,3037,,10322,,4187,,4227,F,2327,F,3634,F,5362,F,4401,F,4335,F,6675,F,6731,F,10014,F,8123,F,4499,F,3793,F,6322,F
Togo,All,Import,Value (USD 1000),USD 1000,3375,,3383,,3265,,6290,,6367,,5032,,6071,,3474,,3791,,6947,,8084,,11480,,16937,,14312,,15309,,17342,,16453,,9202,,15557,,16095,F,27427,,22285,,18485,,12498,,11975,,13625,,7156,,7917,,5296,,8858,,7831,F,7827,,7157,,10087,,24367,,32592,,32310,,32119,F,30100,,37386,,26252,,31934,,42707,
Togo,All,Reexports,Value (USD 1000),USD 1000,0,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,3228,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,322,,163,,165,,35,,31,,229,,0,-
Tonga,All,Export,Value (USD 1000),USD 1000,0,.,0,.,146,,8,,7,,17,,28,,34,,76,,515,,512,,876,,1868,,931,,1074,,1199,,1558,,2466,,2987,,1775,,1645,,3088,,1688,,2806,F,3758,,1312,,5749,,5036,,5880,,3370,,4413,,2931,,2807,,4352,,5134,,4944,,5226,,2665,,6735,,4574,F,4674,F,3918,F,4118,F
Tonga,All,Import,Value (USD 1000),USD 1000,0,.,0,.,267,,1240,,359,,396,,633,,241,,358,,381,,269,,313,,252,,365,,233,,364,,333,,479,,542,,653,,832,,839,,870,,896,F,1077,,1294,,1252,,1296,,1406,,1594,,1508,,2391,,1470,,1704,,1656,,2249,,1498,,1814,,1872,,1756,F,1753,F,3039,F,2779,F
Tonga,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,8,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Trinidad and Tobago,All,Export,Value (USD 1000),USD 1000,1123,,885,,871,,1076,,2059,,2471,,1940,,842,,778,,492,,2076,,2865,,4240,,2628,,2423,,2795,,3835,,6128,,8813,,10010,,11806,,9946,,12429,,12326,,10630,,10503,,11438,,9977,,6894,,8946,,10442,,9272,,12220,,12141,,10614,,11698,F,11865,F,14260,F,16802,F,26339,F,26687,F,27417,F,25276,F
Trinidad and Tobago,All,Import,Value (USD 1000),USD 1000,5298,,4553,,7621,,7657,,10348,,14930,,12831,,15441,,15367,,12792,,13408,,14007,,7687,,7646,,4038,,5583,,3978,,4219,,5126,,5558,,6351,,6817,,8068,,8044,,7159,,8781,,11805,,12133,,13798,,22072,,19602,,25760,,27076,,29195,,28231,,36776,F,40778,F,50345,F,49111,F,49832,F,38661,F,51358,F,44038,F
Trinidad and Tobago,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,7,,259,,16,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5,,6,,0,.,1036,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Tunisia,All,Export,Value (USD 1000),USD 1000,9196,,10130,,16644,,22111,,27187,,21569,,19949,F,35888,F,31482,,34001,,63732,,81504,,103069,,89287,,110591,,84402,,73656,,87890,,83656,,80330,,93183,,100048,,110321,,85009,,88862,,89028,,97054,,110031,,125687,,161404,,156043,,189662,,204005,,154335,,160194,,231763,,187812,,174657,,177512,,166954,,159730,,171434,,192023,F
Tunisia,All,Import,Value (USD 1000),USD 1000,369,,764,,783,,270,,415,,351,,485,,1303,,701,,688,,70,,150,,1640,,1316,,2679,,1561,,1757,,2246,,7702,,10751,,7946,,16761,,14328,,13412,,11705,,18856,,18637,,36377,,29062,,41258,,47667,,53496,,71500,,67065,,67087,,73776,,82391,,76033,,79463,,60376,,73656,,70151,,71675,F
Turkey,All,Export,Value (USD 1000),USD 1000,16678,,19742,,19293,,29219,,37415,,48298,,46771,,43117,,62374,,49060,,81015,,74217,,77379,,69214,,73355,,64216,,64616,,33496,,75330,,92318,,105250,,127049,,96861,,100364,,92363,,74841,,117437,,150667,,214069,,245510,,206518,,223887,,439705,,346259,,361239,,437265,,448180,,575415,,695579,,698910,,806592,,862127,,976347,
Turkey,All,Import,Value (USD 1000),USD 1000,394,,544,,429,,40,,160,,434,,251,,108,,2771,,534,,1637,,3445,,1871,,11310,,27828,,24770,,30557,,18483,,38526,,51233,,61291,,85305,,76684,,59577,,52534,,30676,,29671,,46586,,93828,,105286,,151694,,181172,,205033,,191505,,245043,,279805,,321554,,381371,,384305,,437777,,399080,,456745,,461975,
Turkmenistan,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,300,F,265,F,293,F,57,,439,F,1035,F,782,F,140,F,176,F,19,F,214,F,103,F,27,F,34,F,115,F,0,0,0,.,0,.,1,F,0,.,3,F,9,F,11,F,0,.,0,.
Turkmenistan,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,305,F,174,F,223,F,439,F,152,F,99,F,119,F,206,F,164,F,424,F,522,F,867,F,617,F,859,F,1928,F,1529,F,3673,F,4060,F,5592,F,6940,F,8994,F,7636,F,4631,F,2339,F,2988,F
Turks and Caicos Is.,All,Export,Value (USD 1000),USD 1000,450,F,800,F,820,F,1100,F,1170,F,2640,F,2060,F,2950,F,2820,F,2620,F,3780,F,3440,F,3095,F,2065,F,2150,F,3560,F,5630,F,5970,F,6290,F,6418,F,4339,F,3587,F,3426,F,3101,,3864,F,5081,,4493,,3897,,5933,,6942,F,6757,F,5664,,4588,F,4563,F,3658,F,1964,,1490,,1865,F,3662,F,3586,F,3152,F,1907,F,2414,F
Turks and Caicos Is.,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,120,F,170,F,220,F,160,F,25,F,65,F,70,F,209,F,237,F,55,F,284,F,1536,,2008,,2170,,2133,,2329,,2296,,2426,,3573,,4063,,4009,,3968,,2850,F,3706,,3813,,4012,F,4829,F,5156,F,5019,F,5521,F,6590,F
Tuvalu,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,389,,394,F,361,F,357,F,300,F,326,F,312,F,300,F,623,F,1121,F,1282,F,1786,F,2910,F,3437,F,2925,F,2937,F,11671,F,8890,F,14378,F,18561,F,8317,F,5486,F,7949,F,6974,F,12370,F
Tuvalu,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,46,,33,,42,,11,F,2,F,29,,14,,78,,95,,57,,103,F,120,,46,F,168,F,204,F,62,F,171,F,86,F,308,F,76,F,108,F,250,F
Uganda,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1386,,5313,,6489,,15794,,16331,,26462,,39780,,28800,,42207,,28288,,30986,,51020,,87955,,88362,,103670,,143258,,146945,,125872,,133490,,114330,,130499,,133116,,118881,,125212,,134508,,117063,,121151,,135911,,171671,
Uganda,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,100,F,3,F,73,,79,,101,,53,,109,,1068,,561,,850,,374,,798,,1051,,874,,1565,,2806,,4068,,2501,,3676,,2294,,2723,,5943,,9169,F
Uganda,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,253,,2,,952,,0,.,48,,328,,33,,174,,946,,1584,,1411,,1564,,1219,,1291,,3011,,0,-
Ukraine,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,32230,F,63458,F,82123,F,67555,F,84594,,52148,F,75079,F,42123,F,32237,,20814,,17675,,18257,,23524,,22039,,33500,,39610,,60549,,55029,,61153,,66360,,66488,,50037,,18795,,21797,,33541,,37316,
Ukraine,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,38340,F,40831,F,129791,F,76684,F,91624,,121251,F,96776,F,111248,F,99064,,94964,,114402,,139940,,281371,,457996,,546204,,746529,,544567,,460366,,611037,,804951,,995992,,690247,,332027,,470507,,532254,,641746,
Un. Sov. Soc. Rep.,All,Export,Value (USD 1000),USD 1000,198774,,203976,,245461,,310979,,307916,,257435,,229438,,368698,,369544,,383908,,587079,,637287,,799633,,718407,,933448,,818566,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Un. Sov. Soc. Rep.,All,Import,Value (USD 1000),USD 1000,28259,,45389,,43690,,51859,,91190,,76812,,71151,,133951,,157517,,157099,,155909,,155951,,208628,,166227,,162985,,45044,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
United Arab Emirates,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1135,,1081,,1211,,5484,,5557,,8000,,9894,,9102,,8500,F,8116,,8300,F,7670,,14195,F,30465,F,34707,F,36818,F,30524,,40451,,38827,,24521,F,29254,,50149,F,180455,,83696,F,57941,,57159,,70260,,89008,,107816,F,86432,,86192,,87702,,101623,,114201,,119818,,269454,
United Arab Emirates,All,Import,Value (USD 1000),USD 1000,0,.,0,.,7367,,9279,,19500,,20125,,18581,,17882,,13983,,15380,,14080,F,13216,,13200,,13845,,14698,,20860,,23446,,16818,,70248,,30492,F,27543,F,18392,F,22624,F,67299,,86919,,107073,,121525,,188694,,158184,F,123761,,194236,F,261542,,303292,,314380,,377056,,440194,F,538463,,577281,,723781,,626345,,656055,,740680,,778105,
United Arab Emirates,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,5133,,7374,,6163,,6213,,6711,,10333,,2534,,2620,,2880,F,10097,F,12000,F,13646,,13773,,11620,F,11630,F,4883,,11402,,0,.,0,.,0,.,0,.,19987,,27126,,22770,,26273,,36925,,96,,134918,,145,,33788,,33123,,22463,,28128,,46146,,55819,,94201,,74483,,69524,,67644,,62959,,143975,
United Kingdom,All,Export,Value (USD 1000),USD 1000,153471,,198547,,285251,,335672,,373390,,312004,,305840,,324452,,320952,,368016,,518254,,727350,,744242,,803118,,971625,,1131096,,1155921,,1042815,,1191949,,1209268,,1316075,,1279973,,1563690,,1438555,,1269848,,1325352,,1363609,,1683704,,1833866,,1890085,,1959705,,2232702,,2138359,,2148529,,2433461,,2803765,,2588480,,2721518,,3103872,,2515271,,2674742,,2930105,,2871605,
United Kingdom,All,Import,Value (USD 1000),USD 1000,518737,,563210,,695028,,913926,,1046030,,1002521,,892869,,917397,,882158,,949471,,1227987,,1397616,,1628007,,1655958,,1934402,,1932977,,1925868,,1650507,,1901439,,1934274,,2075666,,2169033,,2409858,,2305521,,2209877,,2263407,,2355587,,2535957,,2843021,,3209370,,3751920,,4183957,,4257176,,3630058,,3747624,,4295777,,4280019,,4541440,,4594760,,4141346,,4257050,,4222259,,4420872,
United States of America,All,Export,Value (USD 1000),USD 1000,371899,,508064,,895709,,1072165,,1001725,,1163031,,1068649,,1047901,,1002932,,1162372,,1480990,,1824788,,2441176,,2532468,,3110459,,3385635,,3649348,,3240126,,3295275,,3493612,,3263358,,2912870,,2451559,,3003763,,3118839,,3379748,,3318519,,3457908,,3693079,,4286889,,4190110,,4499115,,4533441,,4225019,,4774879,,5900623,,5483758,,5684621,,5851186,,5670390,,5588117,,6246034,,5787552,
United States of America,All,Import,Value (USD 1000),USD 1000,1890921,,2085849,,2228172,,2674167,,2633160,,2988195,,3174633,,3621363,,3702490,,4051794,,4748692,,5662329,,5389345,,5756932,,5619229,,6044065,,6067973,,6335816,,7111006,,7220604,,7162307,,8224936,,8667431,,9499500,,10553850,,10384571,,10730217,,11755792,,12076165,,12887256,,14201329,,14577194,,15103882,,13991947,,15641328,,17632876,,17741663,,19174348,,21512467,,20052419,,20762702,,21842536,,23943195,
United States of America,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,217545,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,372112,,409389,,435114,,383199,,360279,,0,.,368920,
Uruguay,All,Export,Value (USD 1000),USD 1000,5153,,10299,,22443,,36328,,50892,,61295,,47500,,45694,,48859,,54149,,65141,,82772,,63880,,71183,,71226,,111738,,101500,,74476,,82445,,95535,,96035,,110671,,134357,,99410,,111280,,99517,,102335,,107967,,130290,,140298,,149467,,173318,,207973,,174352,,186543,,234559,,186833,,143581,,154934,,113794,,90532,,101801,,116694,
Uruguay,All,Import,Value (USD 1000),USD 1000,659,,773,,996,,2798,,4842,,1470,,1328,,476,,756,,1029,,1449,,2746,,1618,,3168,,3417,,3381,,5958,,6013,,7128,,7826,,9561,,11674,,13786,,13334,,12494,,17035,,12536,,16654,,16969,,20238,,28446,,44270,,51447,,51204,,62071,,62252,,54226,,58565,,60246,,46428,,40232,,45024,,49691,
Uzbekistan,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,510,F,1223,F,534,F,96,F,83,F,44,F,2,F,71,F,195,F,9,F,28,F,337,F,684,F,3248,F,2820,F,3296,F,4871,F,3195,F,694,F,218,F,258,F,318,F,813,F,1495,F,2444,
Uzbekistan,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,930,F,1553,F,1326,F,1832,F,2689,F,1454,F,1363,F,1534,F,1161,F,1562,F,2047,F,1443,F,2177,F,4703,F,1984,F,3957,F,5829,F,7822,F,12102,F,10203,F,11115,F,5956,F,5653,F,8827,
Vanuatu,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,31,,17,,5360,F,13962,F,18736,F,31252,F,30400,F,46899,F,48270,F,47712,F,45185,F,52361,F,59288,F,51369,F,79174,F,81646,F,77037,F,58730,F,33943,F,45042,F,52134,F,74919,F,83698,F,72644,F,84137,F,67578,F,69458,F,60341,F,45442,F,67734,F,61987,F,77895,F,100595,F,73168,F,94413,F,122774,F
Vanuatu,All,Import,Value (USD 1000),USD 1000,6683,F,12182,F,12329,F,11660,F,15924,F,10411,,7623,,8870,F,7393,,7362,F,4648,F,742,,817,,647,,1105,,579,,1020,,1182,,1307,,1021,F,1817,,1015,F,601,F,684,F,1489,,501,F,740,F,1655,F,1458,F,1746,F,2343,,2781,,3472,,3497,,3464,,5018,,4410,F,5208,F,5641,F,5169,F,5603,F,4549,F,6679,F
Vanuatu,All,Reexports,Value (USD 1000),USD 1000,5992,,11958,,11965,,10879,,15623,,9567,,7203,,8073,,7233,,7389,,3553,,0,.,1,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,28,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
"Venezuela, Boliv Rep of",All,Export,Value (USD 1000),USD 1000,25883,,13989,,13544,F,9447,,4890,F,12427,F,24099,F,55449,F,80396,,127794,,192914,,50756,,27608,,111880,,97604,,90129,,70717,,90070,,99569,,76754,,84172,,114799,,92968,,134478,,153127,,137755,,100656,,66576,,86985,,157537,,24048,,33262,,27938,,30736,,11338,,14090,,13277,,14489,,18838,,29945,,51019,,65436,F,78602,F
"Venezuela, Boliv Rep of",All,Import,Value (USD 1000),USD 1000,7538,,11188,,17933,,21452,,25618,,29303,,31057,,9966,,5920,,4199,,637,,958,,2713,,1553,,3217,,4575,,7035,,16756,,14988,,31516,,17519,,23794,,39603,,40506,,56711,,65207,,44596,,16911,,53925,,61321,,70553,,180029,,378389,,484519,,240099,,276915,,369270,,340711,,353762,,76319,,29189,,30871,F,27053,F
"Venezuela, Boliv Rep of",All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,14,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Viet Nam,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,15500,F,10691,,19770,F,45235,F,45060,F,64555,F,73989,F,90493,F,140883,F,186352,F,125289,F,175832,F,278888,F,305163,F,368235,F,483677,F,512987,F,503274,F,764492,,822832,,943355,,1484316,,1823150,,2044630,,2202443,,2450112,,2765366,,3379955,,3790167,,4559252,,4311738,,5122710,,6259788,,6291141,,6900612,,8046560,,6774148,,7344113,,8586492,,8911638,
Viet Nam,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,1153,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,620,F,1275,F,3579,F,6416,F,11840,F,4349,F,16963,F,36242,,60145,,116141,,151622,,218636,,276576,,302425,,373470,,461125,,433337,,529849,,726215,,837929,,916980,,1289819,,1300954,,1366351,,1765991,,1859331,
Yemen,All,Export,Value (USD 1000),USD 1000,12738,,17660,,7238,,10571,,19177,,6300,,7003,,6097,,11928,,15860,,13660,F,12005,F,13522,,17321,,16124,,10587,,7533,,6880,,11229,,17471,F,22503,,44449,F,18013,F,20533,F,21353,F,57178,F,118545,F,179869,,106230,,124516,,154280,,176836,,218899,,195861,,236170,,263407,,225461,,216531,,211943,,134139,,122713,F,109147,F,124030,F
Yemen,All,Import,Value (USD 1000),USD 1000,1551,,1551,F,4620,,5467,,7970,,4684,,5187,,5026,,4091,,3845,F,3880,F,2015,F,2370,F,3570,,2017,,3472,,3658,,4047,,5958,,2448,,3931,,7170,,3826,,4313,,5064,,5758,F,6892,,4516,,3445,,5592,,9219,,9424,,10153,,8916,,14583,,13676,,21359,,31475,,30186,,20523,,26556,F,36083,F,48505,F
Yemen,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,,0,.,52,,0,.,173,,5,,191,,1381,,1,,1107,,1016,,257,,274,,0,.,411,,0,.,0,.,0,.,0,.
Yugoslavia SFR,All,Export,Value (USD 1000),USD 1000,18618,,17763,,20283,,30246,,27957,,33193,,36712,,32984,,22483,,21375,,23163,,33835,,35704,,36040,,36761,,2582,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Yugoslavia SFR,All,Import,Value (USD 1000),USD 1000,35042,,55107,,63521,,64266,,70071,,80463,,66788,,95457,,60895,,58534,,72708,,75190,,95506,,105785,,114165,,33567,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Zambia,All,Export,Value (USD 1000),USD 1000,11,,9,,0,.,0,.,0,.,7,,0,.,0,.,6,,0,.,138,,278,,521,,440,F,336,F,285,F,234,,250,F,88,,237,F,399,F,421,,278,F,1681,,465,,320,,892,,912,,1862,,3523,,362,,399,,1295,,1160,,1069,,1531,,1109,,860,,745,,531,,538,,1004,,994,
Zambia,All,Import,Value (USD 1000),USD 1000,1792,,2594,,7525,,7321,,2499,,2431,,2380,,1777,,350,,110,,482,,234,,485,,679,,421,,760,F,1571,F,2080,,2078,,1446,F,1596,F,1704,,600,F,1208,,1700,,2066,,2467,,4463,,5561,,7234,,7598,,10411,,8935,,8369,,11716,,19144,,35773,,55182,,81393,,116824,,101229,,129529,,115547,
Zambia,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,446,,0,-
Zimbabwe,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,40,,72,,136,,124,,1,,90,,88,,71,,81,,94,,0,.,77,,96,,183,,1057,,93,,653,,880,,3684,,971,,1464,,4308,,3479,F,2434,,2596,F,2480,,1819,,4673,,3021,,1453,,2157,,3246,,4841,,6599,,8776,,15321,,12518,,7112,,8067,,6533,
Zimbabwe,All,Import,Value (USD 1000),USD 1000,2153,,2359,,1443,,1615,,3989,,3524,,2020,F,1662,,972,,7,,1514,,1665,,1070,F,872,F,759,,1125,,2890,,7729,,10275,,14499,,18001,,18683,,9511,,9945,,8621,,3896,,2221,,1681,F,3378,,2658,,5165,,3486,,4776,,5968,,21340,,27382,,27373,,30804,,27986,,28568,,24435,,21034,,16175,
Zimbabwe,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,15,,0,0,0,.,0,.,0,.,27,,14,,0,-,0,-,0,-,0,-,0,-
Totals - Value (USD 1000),,,,,16878861,,20160223,,24835221,,30487955,,32223649,,33613401,,33590633,,33899153,,34361446,,36833277,,48423478,,59831917,,68717332,,69534549,,75860383,,83087921,,86420540,,86928844,,100575902,,109711402,,111520850,,111432747,,108035569,,112406536,,117521858,,117817783,,122302638,,133352162,,149520716,,163520520,,179472603,,195135215,,213304602,,198899184,,224727422,,263171330,,263001608,,276698637,,294106792,,264656049,,281612957,,306546908,,329599600,
"FAO. 2020. Fishery and Aquaculture Statistics. Global Fisheries commodities production and trade 1976-2018 (FishstatJ). In: FAO Fisheries Division [online]. Rome. Updated 2020. www.fao.org/fishery/statistics/software/fishstatj/en"">"
