Country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S
Bhutan,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,116,,12,,0,.,0,0,0,.,1,,3,,0,.,1,F,0,.,0,.,0,.,0,.,0,-
Bhutan,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2044,,2272,,2236,,1774,,1834,,2138,,2389,,2710,,2893,F,2920,F,2878,F,2793,F,2766,F,2983,F
Bolivia (Plurinat.State),All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,0,0,.,0,.,0,.,0,.,20,,50,,20,,122,,185,,134,,164,,192,,476,,405,,427,,117,,41,,10,,43,,42,,8,,29,,85,,7,,19,F,0,0,1,,0,0,12,,32,,33,,3,,0,.,0,.,0,0,0,-,0,-,0,-,0,-,0,-
Bolivia (Plurinat.State),All,Import,Tonnes – net product weight,Tonnes – net product weight,3375,,4683,,6037,,6595,,8351,,8721,,1009,,1425,,2246,,2288,,1390,,2022,,262,,1013,,229,,162,,505,,2719,,4437,,3417,,3505,,5486,,4795,,4884,,10876,,6710,,6474,,4720,,6206,,8084,,7971,,4869,,9574,,9026,,7681,,11023,,10840,,11041,,12251,,13814,,13945,,14578,,13722,
Bolivia (Plurinat.State),All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,19,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Bosnia and Herzegovina,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,76,F,60,F,300,F,519,,2756,,2681,,3096,,2562,,3060,,3256,,3340,,3090,,2504,,2098,,1753,,2344,,2395,,1980,,1800,
Bosnia and Herzegovina,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,218,F,1842,F,370,F,1370,F,305,F,1754,F,1116,F,6739,F,8286,F,8484,F,11227,F,12012,,16100,,17808,,13971,,13286,,13693,,13113,,12141,,11095,,10590,,10647,,11788,,11688,,12566,,11689,,12347,
Botswana,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,10,F,5,F,17,F,7,F,32,F,23,,0,.,15,F,69,F,230,F,288,,344,,573,,158,,79,,53,,45,,51,,51,,43,,55,,51,,30,F,19,,78,,36,,109,,87,,112,,281,,342,,38,,125,,36,,59,,190,,254,,698,,884,,1281,,254,,957,F
Botswana,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,362,F,940,F,734,F,1172,F,1580,F,911,,1020,F,1195,F,995,F,1360,F,1997,,3038,,5273,,6045,,7559,,4571,,3993,,3441,,3074,,3445,,4160,,3046,,3409,F,4688,,4699,,3237,,3026,,5870,,4913,,4842,,11375,,13836,,4419,,4208,,3382,,5010,,4150,,4589,,4645,,5915,,3543,,3895,
Botswana,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,61,,43,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Brazil,All,Export,Tonnes – net product weight,Tonnes – net product weight,14664,,26263,,31370,,29753,,36773,,53052,,51290,,58224,,48485,,61501,,49349,,45158,,55951,,49847,,36455,,48602,,49521,,55082,,44269,,29134,,26992,,31515,,34986,,38085,,58493,,75690,,100593,,112867,,107185,,93759,,81663,,65242,,53437,,40973,,36309,,40531,,44897,,40980,,33271,,38664,,49744,,50952,,56627,
Brazil,All,Import,Tonnes – net product weight,Tonnes – net product weight,78899,,64722,,65878,,94824,,70669,,48983,,60243,,42958,,34221,,38446,,101335,,104327,,64081,,136782,,173393,,143642,,87392,,160757,,163891,,214603,,298189,,213429,,199339,,173978,,203601,,181344,,163381,,171882,,174060,,161129,,190382,,218360,,226936,,247584,,287865,,352869,,371388,,427849,,412903,,341502,,364019,,411866,,368109,
Brazil,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,155800,,178242,,157704,,214524,,229515,,203162,,245057,,292746,,317449,,290584,,291111,,290512,F,287488,F,303710,F,276422,F,281819,F,280143,F,268849,F,263632,F,251722,F,257087,F,256702,F,237171,F,216648,F,231991,F,260619,F,282588,F,292550,F,278837,F,265530,F,251616,F,238115,F,232729,F,234428,F,223829,F,235962,F,246185,F,237372,F,232638,F,221803,F,233604,F,239273,F,232715,F
Brunei Darussalam,All,Export,Tonnes – net product weight,Tonnes – net product weight,58,,47,,15,,22,,10,,4,,3,,3,,1,,7,,0,0,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,22,F,0,0,109,,9,,33,F,285,F,149,,92,,144,,280,,452,F,736,,568,F,298,F,379,F,535,F,730,F,1271,,1497,,1724,,1540,,892,,1299,,1505,
Brunei Darussalam,All,Import,Tonnes – net product weight,Tonnes – net product weight,2250,,1645,,1846,,1677,,2143,,2945,,2992,,3126,,3213,,3195,,2825,,3133,F,3259,F,4634,F,3337,F,2840,F,2973,F,4908,,7518,,4523,F,4399,F,9197,,8791,,5153,F,6462,F,8281,,6483,,7156,,9094,,7215,F,7694,,6617,F,6505,F,5848,F,7181,F,7661,F,9926,,13993,,12196,,9380,,10461,,10684,,11937,
Brunei Darussalam,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,57,,65,,36,,29,,30,,46,,28,,28,,83,,114,,91,,100,F,100,F,120,F,130,F,150,F,150,F,170,F,170,F,0,.,0,.,0,.,0,.,0,.,0,.,37,,0,.,0,.,383,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,274,
Bulgaria,All,Export,Tonnes – net product weight,Tonnes – net product weight,49391,,49381,,56618,,55873,,62408,,46379,,50454,,32528,,25993,,28767,,31062,,42850,,51271,,39884,,20846,,28655,,15340,F,6765,,8799,,21222,,24544,,10839,,2706,,2802,,3109,,3322,,4001,,4370,,4899,,3245,,4024,,5919,,11668,,12472,,11235,,11129,,10391,,11497,,11106,,11242,,13433,,19775,,18680,
Bulgaria,All,Import,Tonnes – net product weight,Tonnes – net product weight,13411,,20810,,29561,,33778,,22057,,30535,,52007,,34868,,19322,,25482,,19221,,25578,,20894,,17509,,3005,,2725,,6633,,4940,,14695,,14160,,8711,,21467,,25594,,21323,,20567,,21824,,22605,,28520,,28321,,31639,,35101,,27989,,41179,,41239,,35837,,36114,,34185,,35661,,35856,,41831,,44574,,48573,,46854,
Bulgaria,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,110600,,95800,,72900,F,60800,F,89100,F,74600,F,84400,F,103856,,101856,,93665,,98414,,102681,,97550,,94414,,49034,,33850,F,20270,F,9128,F,7541,F,7150,F,8365,F,7200,F,7138,F,7300,F,7100,F,4100,F,5302,,5418,,14501,,13149,,14271,,16053,,15885,,15063,,16569,,15703,,15976,,17602,,16555,,21100,,20145,,20800,,19646,
Burkina Faso,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,0,10,,10,,4,,0,.,11,,31,,2,,0,.,0,.,5,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,,0,.,63,,54,,9,,15,,0,.,0,.,0,0,688,,1500,F,2507,,3387,,4384,,3269,,2674,,2833,,2160,,2100,,3301,,1188,,450,,77,
Burkina Faso,All,Import,Tonnes – net product weight,Tonnes – net product weight,938,F,1216,,1158,,1139,,1544,,1676,,2334,,2290,,1579,,2268,,3571,,5438,,7625,,6850,F,5100,F,4533,F,4100,F,3895,,7528,,7598,,8563,,10963,,5358,,13357,,12401,,7657,,8328,,8547,,11455,,22542,,25151,F,27350,,26991,,45313,,53871,,62198,,61414,,64379,,66722,,76115,,83235,,109882,,120272,
Burkina Faso,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1000,,800,,800,,800,,1000,,1000,,900,F,900,F,930,F,860,F,900,F,850,F,850,F,900,F,900,F,1350,F,1425,,1630,,4020,,4720,,4800,,6000,,8120,,6210,,6300,,6390,,6621,,6700,F,8312,
Burundi,All,Export,Tonnes – net product weight,Tonnes – net product weight,13,,5,,7,,2,,0,.,3,,0,.,0,.,10,,0,.,1,,2,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,4,,1,,1,,2,,5,,2,,4,,6,,13,,6,F,8,,13,,13,,12,,11,,9,,11,,31,,158,,118,,47,,21,,1,,8,
Burundi,All,Import,Tonnes – net product weight,Tonnes – net product weight,43,,146,,38,,168,,306,,370,,422,,461,,428,,194,,4,,14,,37,,207,F,232,F,183,F,152,F,279,,435,,28,,226,,104,,135,,139,,64,,99,,79,,112,,89,,34,,93,,36,,39,,89,,627,,1686,,2942,,3038,,3000,,2534,,2899,,2516,,2574,
Cabo Verde,All,Export,Tonnes – net product weight,Tonnes – net product weight,1467,,725,,480,,1070,,1142,,428,,3624,,2205,,1921,,1801,,2071,,3541,,1124,,2890,,1633,,163,,2268,,1762,,1964,,1268,,2787,,3001,,2162,,1238,,334,,246,,261,,62,,350,,9123,,18368,,9815,,10105,F,13576,,16193,,18014,,14398,,16834,,28696,,30638,,24775,,14701,,21142,
Cabo Verde,All,Import,Tonnes – net product weight,Tonnes – net product weight,248,,12,,7,,5,,4,,3,,1,,30,,29,,18,,819,,208,,85,,249,,211,,218,,241,,385,,563,,752,,595,,1895,,1036,,1037,,733,,777,,621,,621,,540,,528,,762,,686,,859,,841,,672,,797,,889,,902,,822,,771,,965,,1199,,1143,
Cabo Verde,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,461,,708,,468,,1484,,2466,,2213,,2218,,1995,,1597,,2280,,2374,F,2746,,1976,F,2050,F,1702,F,2511,F,1307,F,1158,F,1140,F,1178,F,1182,F,1177,F,1180,F,1205,F,0,.,0,.,0,.,0,.,0,.,0,.,9600,F,9650,F,10000,F,8500,F,9640,F,13630,F,10500,F,11600,F,14256,F,15368,F,9494,F,9890,,14146,
Cabo Verde,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,126,,826,,463,,0,.,0,.,0,.,0,.,6013,,2733,,4660,,738,,0,.,0,.,0,.,0,.,0,.,6630,,8453,,0,-,0,-,0,-
Cambodia,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,8,,48,,118,,45,,179,,460,,486,,432,,34371,,32332,,27673,,23816,,24700,,36870,,40240,,44600,,43656,,38424,,52711,,56876,,47523,,53266,,30120,,24100,,25000,,30000,,35043,F,30000,F,31025,F,32000,F,31684,F,32664,F,32201,F,37007,F,41969,F
Cambodia,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2752,F,5248,F,4376,,2427,F,2465,F,2724,F,3174,,1074,,1267,,2218,,3071,,6664,,3731,,3543,,2942,,5767,,4970,,6755,,10776,,12564,,26766,,19890,,24482,,24118,F,18222,F
Cambodia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,9442,,10090,,9980,,10838,,12864,,13083,,14509,,9001,,13177,,13196,,8774,,10254,,10697,,11617,,10147,,12293,,18477,,14631,,19458,,59838,,57592,,36445,,34428,,40775,F,49450,F,56027,F,65611,,69734,,76250,,89785,,91992,F,95480,F,95740,F,97025,F,109729,,117195,F,126915,F
Cameroon,All,Export,Tonnes – net product weight,Tonnes – net product weight,2887,,2875,,4258,,1581,,1783,,1434,,1800,,1987,F,3856,,7653,,6731,,10087,,3264,,1317,,2301,,393,,597,F,348,,323,,580,,1260,,669,,1836,,1189,F,437,,327,,106,,151,,72,,94,,1420,,2015,,1660,,3026,,4241,,1775,,3313,,3126,,3887,,3430,,4319,,4000,,3620,F
Cameroon,All,Import,Tonnes – net product weight,Tonnes – net product weight,10417,,14273,,13463,,16320,,20134,,28144,,32302,,34244,,44966,,62117,,84339,,65046,,67434,,64743,,60252,,24682,,59238,F,46861,,44098,,49886,,42823,,65480,,79301,,76225,,82300,,99360,,80159,,126288,,121132,,107756,,102924,,141271,,155327,,208816,,172809,,225140,,189618,,213816,,214511,,221409,,243403,,188030,,193335,F
Cameroon,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,4348,,687,,79,,0,.,0,.,344,,482,,528,,613,,853,,639,,879,,9747,F,10035,F,10270,F,9500,F,9150,F,9269,F,10736,F,12793,F,13932,F,15164,F,17410,F,17920,F,18645,F,17635,F,37754,F,32874,F,38000,F,39300,F,38900,F,38700,F,38900,F,38900,F,41000,F,45000,F,49500,F,54000,F,59000,F,63500,F,66000,F,66000,F,78000,F
Canada,All,Export,Tonnes – net product weight,Tonnes – net product weight,352984,,435226,,479800,,471543,,476546,,513942,,528666,,474107,,501180,,529591,,568781,,558704,,592772,,581695,,627785,,564083,,530764,,522435,,480668,,472012,,513291,,467301,,536724,,540156,,527284,,575963,,642634,,653509,,704533,,718643,,719040,,686803,,645918,,616123,,671734,,624243,,609314,,610820,,586789,,624618,,645603,,625843,,605403,
Canada,All,Import,Tonnes – net product weight,Tonnes – net product weight,71945,,88715,,83618,,84343,,103164,,99092,,87996,,100595,,117313,,117645,,133019,,153738,,154748,,178135,,173779,,179553,,203228,,275648,,356282,,425581,,453127,,439163,,448578,,488582,,522492,,570650,,539842,,495205,,482823,,468137,,477285,,467442,,465795,,483387,,499578,,518426,,527022,,499315,,519702,,508332,,545424,,533883,,523298,
Canada,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,406583,,454537,,522899,,550245,,534915,,570790,,527909,,482041,,461365,,540673,,561349,,562450,,640417,,540559,,546812,,518003,,466027,,509051,,433084,,393686,F,342420,F,324387,F,351060,F,352965,F,345158,F,383129,F,404183,F,424411,F,505389,F,516700,F,520309,F,493966,F,456696,F,436022,F,463791,F,442885,F,413677,,422575,,413971,,428390,,438591,,431793,,410694,
Canada,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,2193,,1192,,2394,,1039,,2004,,1934,,1803,,3758,,4861,,4036,,6746,,5700,,4070,,5190,,5855,,7149,,10013,,0,.,0,.,0,.,0,.,47575,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,33,,0,.,0,.,9171,,11915,,10699,,9768,
Cayman Islands,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,500,F,1391,F,3992,F,933,F,655,F,423,F,396,F,478,F,1097,F,386,F,565,F,762,F,473,F,233,F,422,F,180,F,303,F,350,F,188,F,78,F,134,F,100,F,62,F,60,F,8,F,36,F,102,F,75,F,34,F,50,F,99,F,50,F,35,F,0,.,0,.,0,.,25,F,4,F,0,.,0,.
Cayman Islands,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,138,,191,,200,F,220,F,230,F,240,F,240,F,450,F,500,F,515,F,460,F,660,F,680,F,560,F,620,F,506,F,121,F,75,F,127,F,71,F,139,F,223,F,260,F,250,F,261,F,171,F,500,F,857,F,423,F,554,F,610,F,556,F,626,F,503,F,496,F,398,F,503,F,736,F,692,F
Cayman Islands,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,444,F,951,F,230,F,377,F,727,F,461,F,233,F,239,F,250,F,171,F,162,F,133,F,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,
Central African Republic,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,.,7,,0,.,0,.,22,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,81,,80,F
Central African Republic,All,Import,Tonnes – net product weight,Tonnes – net product weight,654,,556,,316,,211,,361,,23,,0,.,294,,91,,621,,880,,900,F,930,F,1012,,863,,349,,329,,408,,333,,229,,234,,566,,357,,747,,591,,570,,501,,1460,,1581,,1741,,1625,F,3010,,2568,,3679,,5354,,5198,,5387,,4954,,5546,,6079,,5523,,6780,,5084,F
Chad,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,4,F,2,F,0,0,0,.,0,.,13,,0,.,290,,45,,40,F,51,F,52,F,56,F,66,F,66,F,61,F,60,F,58,F,60,F
Chad,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,602,,359,,1520,,612,F,0,.,5,F,1,F,32,F,468,F,562,F,83,,113,,1201,,380,,446,,558,F,434,F,434,F,716,F,730,F,1118,F,389,F,416,F,459,F,474,F
Chad,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,19000,F,20000,F,20000,F,18000,F,15000,F,14000,F,6300,,7000,,9200,,8200,,11300,,16700,,11800,,12600,,13000,,18000,,22800,,25000,F,25000,F,26000,F,29000,F,25500,F,22500,F,26000,F,34000,F,37000,F,36000,F,41000,F,50342,,52167,,54059,,56020,,59227,,61984,,64787,,67704,,70747,,87000,,88515,,68000,,79200,,74100,F,74100,F
Chile,All,Export,Tonnes – net product weight,Tonnes – net product weight,230529,,255799,,355424,,479025,,617635,,594260,,932785,,842859,,951297,,1312609,,1290813,,1300072,,1144212,,1597144,,1296806,,1324077,,1362729,,1283282,,1633274,,1787547,,1517749,,1393613,,1045922,,1116553,,1109041,,1370796,,1225853,,1251783,,1308995,,1584188,,1384829,,1406325,,1348735,,1430103,,983020,,1169828,,1253627,,1242281,,1333989,,1230251,,1174984,,1232901,,1385954,
Chile,All,Import,Tonnes – net product weight,Tonnes – net product weight,459,,929,,1782,,1150,F,3751,,3960,,2969,,1521,,979,,651,,103,,737,,436,,1928,,8374,,7681,,17274,,15052,,12540,,15936,,27572,,25519,,25667,,71228,,108181,,87088,,54740,,118084,,158231,,98164,,153822,,177808,,160253,,78247,,157942,,195330,,191181,,166855,,190522,,195953,,144516,,169083,,185299,
Chile,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,313195,,341524,,487319,,671631,,734697,,860677,,1025230,,978946,,1307371,,1390718,,1628609,,1394731,,1471909,,1822994,,1459203,,1660292,,1689121,,1647632,,2134759,,2206605,,2025110,,1876285,,1248537,,1659115,,1611351,,1618686,,1862578,,1534651,,1989914,,1828885,,1645629,,1678591,,1547481,,1368689,,1109099,,1410714,,1345722,,1154459,,1366808,,1199939,,1117675,,1276862,,1330425,
China,All,Export,Tonnes – net product weight,Tonnes – net product weight,72000,F,68500,F,68000,F,80000,F,89500,F,100000,F,95500,F,96000,F,115200,F,117300,F,177300,F,227550,,276524,,307226,,369965,,380293,,470699,,500958,,666236,,721155,,787430,,910467,,991149,,1331209,,1515493,,1928966,,2057424,,2082080,,2396521,,2544577,,2989656,,3035682,,2948613,,2936417,,3566327,,3992877,,3747614,,3896453,,4097809,,3999296,,4173900,,4274503,,4250354,
China,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,154726,F,258562,F,277447,F,305676,,575073,,655915,,365439,,783703,,1032381,,936371,,1265644,,1342461,,1386166,,1508914,,1137347,,1304828,,2514321,,2280412,,2483798,,2324492,,2976970,,3650577,,3313111,,3453182,,3873215,,3726985,,3805651,,4229668,,4110160,,4155143,,4279265,,4073239,,4019939,,4875918,,5208261,
China,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,576535,,568210,,603218,F,582944,F,675643,F,692967,F,918045,F,746596,F,794533,F,932622,F,1216173,F,1175842,F,1359185,F,1419440,F,1836158,F,1863779,F,1885107,,1987082,,3081593,,3741813,,3987165,,4287139,,4619580,,4792260,,5202348,,5640061,,5847975,,7267149,,8019767,,8324813,,9392973,,10222213,,10919612,,12099835,,13330795,,14582161,,15533673,,16267661,,16509136,F,16649158,F,17670149,F,17304180,F,17281322,F
"China, Hong Kong SAR",All,Export,Tonnes – net product weight,Tonnes – net product weight,31582,,38365,,43624,,53252,,68758,,59988,,60887,,67244,,70003,,73645,,74420,,79671,,89390,,100777,,97690,,93050,,94197,,90462,,94410,,103763,,113183,,148294,,101757,,65895,,63057,,56451,,56705,,50263,,56283,,55171,,54269,,51214,,52452,,53540,,58193,,61160,,61215,,63122,,59770,,58130,,57648,,150562,,136999,
"China, Hong Kong SAR",All,Import,Tonnes – net product weight,Tonnes – net product weight,86724,,84377,,89437,,100959,,107865,,107623,,146500,,142685,,140540,,151156,,186863,,206877,,255852,,264852,,310575,,346942,,356290,,321455,,343389,,342657,,340121,,332610,,278194,,286015,,332408,,352491,,363593,,360790,,369105,,350867,,373388,,363494,,323345,,343709,,396649,,404100,,423357,,455047,,449995,,447281,,407367,,379633,,379941,
"China, Hong Kong SAR",All,Processed production,Tonnes – net product weight,Tonnes – net product weight,15475,,15288,,20002,,18583,,15378,,20757,,18152,,16310,,17949,,16938,,19529,,16577,,14943,,12780,,13386,,10594,,10008,,14339,,15473,,24920,,42184,,32221,,17817,F,52613,F,6579,F,2750,F,2479,F,1084,F,681,F,449,F,584,F,429,F,340,F,323,F,441,,352,,352,,504,,575,,668,,578,,543,,501,
"China, Hong Kong SAR",All,Reexports,Tonnes – net product weight,Tonnes – net product weight,11456,,9939,,12103,,16049,,17385,,20408,,39718,,30891,,38217,,48365,,79970,,83909,,127876,,143008,,157318,,168316,,172448,,143647,,158845,,136768,,105764,,72351,,67951,,83371,,105872,,118711,,119747,,127149,,119879,,107940,,119525,,136586,,93655,,88733,,126943,,127870,,144633,,232269,,197243,,92691,,82904,,0,.,0,.
"China, Macao SAR",All,Export,Tonnes – net product weight,Tonnes – net product weight,7428,,6162,,8594,,5217,,3693,,2453,,4511,,5343,,7988,,7910,,8477,,9135,,6565,,4984,,4901,,4295,,3054,,3189,,1839,,933,,739,,663,,457,,341,,318,,280,,266,,195,,679,,818,,1185,,641,,663,,1833,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,13,,31,
"China, Macao SAR",All,Import,Tonnes – net product weight,Tonnes – net product weight,3980,,3506,,4051,,4391,,4945,,5545,,4641,,5913,,7869,,7135,,8884,,11005,,10092,,10211,,11552,,11617,,10375,,11178,,11017,,11599,,11426,,12139,,12265,,10527,,11057,,13727,,16257,,20728,,19813,,20151,,21636,,22289,,21766,,22002,,22037,,22345,,21406,,21683,,25329,,26134,,24379,,26183,,28443,
"China, Macao SAR",All,Processed production,Tonnes – net product weight,Tonnes – net product weight,1611,,2279,,3728,,2989,,1907,,1956,,3127,,3988,,6619,,6922,,7621,,7799,,5187,,3332,,2679,,2892,,2700,,2478,,1334,,736,,700,,524,F,414,F,341,F,312,F,290,F,271,F,203,F,202,F,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.
"China, Macao SAR",All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,143,,42,,208,,373,,399,,478,,681,,509,,675,,817,,1087,,636,,657,,915,,212,,111,,86,,204,F,151,,152,,63,F,68,F,0,-
Colombia,All,Export,Tonnes – net product weight,Tonnes – net product weight,3520,,3351,,2948,,2402,,2999,,3951,,4188,,3575,,3671,,6227,F,6938,F,7271,F,19794,,34011,,47045,,78127,,76880,F,65046,,93183,,89318,,76911,,75478,,75130,,81622,,92823,,79567,,72624,,67441,,76431,,77121,,66179,,72559,,90573,,79852,,60314,,65428,,60061,,56165,,66815,,53631,,47728,,34509,,30206,
Colombia,All,Import,Tonnes – net product weight,Tonnes – net product weight,52129,,46471,,66032,,113436,,93065,,99207,,111871,,65907,,120704,,80866,,84318,,49716,,66267,,37410,,72667,,91490,,65644,,100815,,132002,,129584,,109182,,110552,,95008,,74774,,108330,,94443,,88937,,94874,,116060,,130184,,128581,,124106,,130676,,123140,,125201,,131805,,141779,,167384,,178535,,166928,,166691,,147361,,164846,
Colombia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,15967,,14521,,15748,F,14027,F,16166,F,15221,F,14340,F,7501,,13553,,8947,,12764,,11242,,30293,,50206,,54584,,54064,,57260,F,67566,,100497,,89158,,84558,,99812,,87653,,85065,F,92534,F,78647,F,71239,F,65955,F,74050,F,74772,F,64047,F,69559,F,80734,,56637,,85880,,111760,F,100077,F,94188,F,115665,F,95090,F,91265,F,85455,F,83275,F
Comoros,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,14,,16,,11,,10,F,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,54,,304,,73,,64,F,0,0,1,,0,.,0,0,1,,2,,0,0,0,.,0,.,0,0,0,.,0,0,0,.,1,,0,.,0,.,0,.,4,,2,,0,-
Comoros,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,254,,256,,151,,362,,86,,199,,207,F,270,F,341,F,343,F,350,F,334,F,505,F,460,F,404,,290,,226,,270,,228,,454,,277,,283,,358,,300,,259,,294,,251,,2763,,519,,835,,452,,611,,456,,684,F,560,F,1655,,1123,,1722,
Congo,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,30,,635,,850,,60,,20,,9,,24,,69,,24,,26,,15,,1,,1,,0,.,8,,841,,1058,,1018,,972,,1033,,538,F,40,F,44,F,267,F,620,F,734,F,864,F,290,,574,F,173,,334,,269,,266,,23,F,153,,211,,584,,490,F,6595,,8210,,5845,
